,datetime,source,Easting (m),Northing (m),TVD (m),MW,double_flag
458,2016-11-01 16:27:50.000,srl,2793.0,4152.0,3499.0,-0.07,False
459,2016-11-01 16:28:23.000,srl,2843.0,4102.0,3407.0,-0.11,False
460,2016-11-01 16:46:41.302,es,,,,,False
461,2016-11-01 16:52:54.000,srl,2783.0,4152.0,3517.0,-0.01,False
462,2016-11-01 16:53:20.812,es,,,,,False
463,2016-11-01 17:04:27.000,srl,2900.0,4150.0,4704.0,-0.22,False
464,2016-11-01 17:08:07.000,srl,2788.0,4163.0,3584.0,-0.23,False
465,2016-11-01 17:08:21.064,es,,,,,False
466,2016-11-01 17:21:30.000,srl,2858.0,4167.0,3533.0,-0.14,False
467,2016-11-01 17:52:04.000,srl,2803.0,4167.0,3438.0,-0.15,False
468,2016-11-01 17:55:00.358,es,,,,,False
469,2016-11-01 18:10:23.000,srl,2818.0,4102.0,3379.0,-0.35,False
470,2016-11-01 18:11:55.000,srl,2798.0,4153.0,3383.0,-0.16,False
471,2016-11-01 18:21:58.000,srl,2828.0,4142.0,3434.0,-0.18,False
472,2016-11-01 18:27:46.000,srl,2843.0,4127.0,3232.0,-0.36,False
473,2016-11-01 18:59:35.000,srl,2853.0,4127.0,3403.0,-0.21,False
474,2016-11-01 19:00:24.000,srl,2788.0,4167.0,3503.0,-0.24,False
475,2016-11-01 19:11:27.054,es,,,,,False
476,2016-11-01 19:15:06.000,srl,2833.0,4157.0,3439.0,-0.25,False
477,2016-11-01 19:22:40.000,srl,2803.0,4182.0,3512.0,-0.21,False
478,2016-11-01 19:38:17.462,es,,,,,False
479,2016-11-01 19:48:19.000,srl,2798.0,4147.0,3464.0,-0.23,False
480,2016-11-01 19:56:10.000,srl,2798.0,4172.0,3508.0,-0.24,False
481,2016-11-01 20:06:48.000,srl,2793.0,4192.0,3463.0,-0.1,False
482,2016-11-01 20:12:04.054,es,,,,,False
483,2016-11-01 20:34:23.000,srl,2858.0,4157.0,3379.0,-0.08,False
484,2016-11-01 20:44:04.000,srl,2798.0,4142.0,3483.0,-0.01,False
485,2016-11-01 21:22:07.864,es,,,,,False
486,2016-11-01 21:41:49.730,es,,,,,False
487,2016-11-01 22:01:26.426,es,,,,,False
488,2016-11-01 22:03:16.614,es,,,,,False
489,2016-11-01 22:10:07.562,es,,,,,False
490,2016-11-01 22:11:46.194,es,,,,,False
491,2016-11-01 22:13:05.234,es,,,,,False
492,2016-11-01 22:44:22.134,es,,,,,False
493,2016-11-01 22:44:24.236,es,,,,,False
494,2016-11-01 22:49:32.000,srl,2822.0,4221.0,3584.0,-0.35,False
495,2016-11-01 22:55:35.000,srl,2833.0,4207.0,3419.0,-0.22,False
496,2016-11-01 23:42:47.000,srl,2783.0,4142.0,3490.0,-0.07,False
497,2016-11-02 00:12:44.374,es,,,,,False
498,2016-11-02 00:14:47.640,es,,,,,False
499,2016-11-02 00:16:23.750,es,,,,,False
500,2016-11-02 00:23:33.508,es,,,,,False
501,2016-11-02 00:26:26.918,es,,,,,False
502,2016-11-02 00:35:08.896,es,,,,,False
503,2016-11-02 00:35:57.318,es,,,,,False
504,2016-11-02 00:39:34.072,es,,,,,False
505,2016-11-02 00:40:33.054,es,,,,,False
506,2016-11-02 00:54:24.670,es,,,,,False
507,2016-11-02 01:06:40.872,es,,,,,False
508,2016-11-02 01:26:02.786,es,,,,,False
509,2016-11-02 01:57:06.916,es,,,,,False
510,2016-11-02 01:58:38.748,es,,,,,False
511,2016-11-02 02:00:19.716,es,,,,,False
512,2016-11-02 02:07:55.478,es,,,,,False
513,2016-11-02 02:08:07.032,es,,,,,False
514,2016-11-02 02:12:00.484,es,,,,,False
515,2016-11-02 02:12:16.622,es,,,,,False
516,2016-11-02 02:25:40.938,es,,,,,False
517,2016-11-02 02:26:04.502,es,,,,,False
518,2016-11-02 02:27:25.626,es,,,,,False
519,2016-11-02 02:48:50.096,es,,,,,False
520,2016-11-02 02:51:45.424,es,,,,,False
521,2016-11-02 02:58:00.100,es,,,,,False
522,2016-11-02 02:58:12.850,es,,,,,False
523,2016-11-02 03:00:41.122,es,,,,,False
524,2016-11-02 03:13:03.604,es,,,,,False
525,2016-11-02 03:13:34.744,es,,,,,False
526,2016-11-02 03:13:41.990,es,,,,,False
527,2016-11-02 03:13:58.784,es,,,,,False
528,2016-11-02 03:34:31.516,es,,,,,False
529,2016-11-02 03:42:14.080,es,,,,,False
530,2016-11-02 03:48:14.546,es,,,,,False
531,2016-11-02 03:48:17.912,es,,,,,False
532,2016-11-02 03:56:01.264,es,,,,,False
533,2016-11-02 04:01:01.116,es,,,,,False
534,2016-11-02 04:06:28.436,es,,,,,False
535,2016-11-02 04:09:41.108,es,,,,,False
536,2016-11-02 04:32:58.706,es,,,,,False
537,2016-11-02 04:35:24.126,es,,,,,False
538,2016-11-02 04:41:14.976,es,,,,,False
539,2016-11-02 04:44:14.704,es,,,,,False
540,2016-11-02 04:44:20.134,es,,,,,False
541,2016-11-02 04:46:04.178,es,,,,,False
542,2016-11-02 04:46:28.826,es,,,,,False
543,2016-11-02 04:58:04.802,es,,,,,False
544,2016-11-02 05:01:42.734,es,,,,,False
545,2016-11-02 05:08:14.752,es,,,,,False
546,2016-11-02 05:17:37.478,es,,,,,False
547,2016-11-02 05:19:34.066,es,,,,,False
548,2016-11-02 05:19:54.508,es,,,,,False
549,2016-11-02 05:21:35.174,es,,,,,False
550,2016-11-02 05:30:20.158,es,,,,,False
551,2016-11-02 05:30:25.628,es,,,,,False
552,2016-11-02 05:30:49.436,es,,,,,False
553,2016-11-02 05:30:55.434,es,,,,,False
554,2016-11-02 05:31:26.172,es,,,,,False
555,2016-11-02 05:32:13.750,es,,,,,False
556,2016-11-02 05:33:32.680,es,,,,,False
557,2016-11-02 05:39:17.920,es,,,,,False
558,2016-11-02 05:56:05.724,es,,,,,False
559,2016-11-02 05:59:14.030,es,,,,,False
560,2016-11-02 05:59:38.046,es,,,,,False
561,2016-11-02 06:05:01.058,es,,,,,False
562,2016-11-02 06:14:17.462,es,,,,,False
563,2016-11-02 06:16:33.822,es,,,,,False
564,2016-11-02 06:28:54.190,es,,,,,False
565,2016-11-02 06:37:51.078,es,,,,,False
566,2016-11-02 06:38:03.182,es,,,,,False
567,2016-11-02 06:43:52.492,es,,,,,False
568,2016-11-02 06:44:43.854,es,,,,,False
569,2016-11-02 07:05:09.628,es,,,,,False
570,2016-11-02 07:26:42.036,es,,,,,False
571,2016-11-02 07:48:12.158,es,,,,,False
572,2016-11-02 08:02:16.340,es,,,,,False
573,2016-11-02 08:04:03.278,es,,,,,False
574,2016-11-02 08:15:01.580,es,,,,,False
575,2016-11-02 08:15:22.970,es,,,,,False
576,2016-11-02 08:21:32.020,es,,,,,False
577,2016-11-02 08:42:25.682,es,,,,,False
578,2016-11-02 09:03:55.736,es,,,,,False
579,2016-11-02 09:30:19.672,es,,,,,False
580,2016-11-02 09:31:01.644,es,,,,,False
581,2016-11-02 09:31:17.772,es,,,,,False
582,2016-11-02 09:58:37.382,es,,,,,False
583,2016-11-02 10:43:26.000,srl,2853.0,4127.0,3454.0,-0.14,False
584,2016-11-02 10:48:28.576,es,,,,,False
585,2016-11-02 11:38:34.948,es,,,,,False
586,2016-11-02 11:48:54.688,es,,,,,False
587,2016-11-02 12:00:11.142,es,,,,,False
588,2016-11-02 12:35:22.000,srl,2813.0,4182.0,3283.0,-0.34,False
589,2016-11-02 12:41:34.454,es,,,,,False
590,2016-11-02 12:42:34.000,srl,2793.0,4152.0,3511.0,-0.11,False
591,2016-11-02 13:08:49.530,es,,,,,False
592,2016-11-02 13:36:26.080,es,,,,,False
593,2016-11-02 13:44:15.212,es,,,,,False
594,2016-11-02 14:28:42.126,es,,,,,False
595,2016-11-02 14:46:33.124,es,,,,,False
596,2016-11-02 14:47:03.818,es,,,,,False
597,2016-11-02 15:01:09.078,es,,,,,False
598,2016-11-02 15:54:52.168,es,,,,,False
599,2016-11-02 15:55:04.720,es,,,,,False
600,2016-11-02 15:55:37.286,es,,,,,False
601,2016-11-02 15:55:49.860,es,,,,,False
602,2016-11-02 15:56:24.008,es,,,,,False
603,2016-11-02 16:29:23.286,es,,,,,False
604,2016-11-02 16:29:31.688,es,,,,,False
605,2016-11-02 16:29:33.288,es,,,,,False
606,2016-11-02 16:57:42.942,es,,,,,False
607,2016-11-02 18:30:20.452,es,,,,,False
608,2016-11-02 18:55:14.432,es,,,,,False
609,2016-11-02 19:19:36.228,es,,,,,False
610,2016-11-02 21:52:37.392,es,,,,,False
611,2016-11-02 22:01:19.000,srl,2838.0,4112.0,3429.0,-0.04,False
612,2016-11-02 22:49:11.786,es,,,,,False
613,2016-11-02 22:49:48.124,es,,,,,False
614,2016-11-02 22:53:03.312,es,,,,,False
615,2016-11-02 23:37:53.952,es,,,,,False
616,2016-11-03 00:27:08.550,es,,,,,False
617,2016-11-03 00:36:28.128,es,,,,,False
618,2016-11-03 00:43:09.360,es,,,,,False
619,2016-11-03 00:44:22.926,es,,,,,False
620,2016-11-03 00:57:26.280,es,,,,,False
621,2016-11-03 01:03:34.584,es,,,,,False
622,2016-11-03 01:04:19.584,es,,,,,False
623,2016-11-03 01:05:01.532,es,,,,,False
624,2016-11-03 01:07:52.764,es,,,,,False
625,2016-11-03 01:14:58.102,es,,,,,False
626,2016-11-03 01:28:54.982,es,,,,,False
627,2016-11-03 01:34:47.936,es,,,,,False
628,2016-11-03 01:43:22.000,srl,3150.0,4400.0,4958.0,0.03,False
629,2016-11-03 01:49:33.542,es,,,,,False
630,2016-11-03 01:51:21.000,srl,3147.0,4292.0,3552.0,-0.37,False
631,2016-11-03 01:57:09.000,srl,3137.0,4327.0,3535.0,-0.44,False
632,2016-11-03 01:59:00.000,srl,3097.0,4292.0,3537.0,-0.34,False
633,2016-11-03 02:02:42.000,srl,3137.0,4322.0,3478.0,-0.27,False
634,2016-11-03 02:05:37.000,srl,3132.0,4362.0,3542.0,-0.36,False
635,2016-11-03 02:06:22.000,srl,3131.0,4241.0,3397.0,-0.39,False
636,2016-11-03 02:07:03.000,srl,3100.0,4250.0,2088.0,-0.39,False
637,2016-11-03 02:11:06.000,srl,3127.0,4292.0,3467.0,-0.22,False
638,2016-11-03 02:12:14.238,es,,,,,False
639,2016-11-03 02:23:33.000,srl,3117.0,4282.0,3518.0,-0.27,False
640,2016-11-03 02:24:23.000,srl,3101.0,4241.0,3489.0,-0.28,False
641,2016-11-03 02:25:18.000,srl,3122.0,4297.0,3539.0,-0.03,False
642,2016-11-03 02:26:42.000,srl,3152.0,4307.0,3292.0,-0.36,False
643,2016-11-03 02:27:30.000,srl,3111.0,4256.0,3502.0,-0.01,False
644,2016-11-03 02:29:58.000,srl,3127.0,4292.0,3510.0,-0.33,False
645,2016-11-03 02:36:27.000,srl,3127.0,4277.0,3518.0,-0.08,False
646,2016-11-03 02:38:20.000,srl,3162.0,4347.0,3634.0,-0.26,False
647,2016-11-03 02:38:56.000,srl,3107.0,4337.0,3531.0,-0.37,False
648,2016-11-03 02:43:09.000,srl,3152.0,4342.0,3548.0,-0.29,False
649,2016-11-03 02:46:34.000,srl,3142.0,4317.0,3560.0,-0.31,False
650,2016-11-03 02:46:38.000,srl,3102.0,4302.0,3548.0,-0.36,False
651,2016-11-03 02:49:06.000,srl,3107.0,4287.0,3522.0,-0.11,False
652,2016-11-03 02:51:46.000,srl,3137.0,4332.0,3533.0,-0.35,False
653,2016-11-03 02:53:10.000,srl,3137.0,4277.0,3539.0,-0.12,False
654,2016-11-03 02:57:54.000,srl,3147.0,4297.0,3528.0,-0.18,False
655,2016-11-03 02:58:54.000,srl,3127.0,4292.0,3561.0,-0.15,False
656,2016-11-03 03:01:18.000,srl,3136.0,4276.0,3536.0,-0.25,False
657,2016-11-03 03:10:27.000,srl,3117.0,4277.0,3537.0,-0.23,False
658,2016-11-03 03:20:43.000,srl,3142.0,4277.0,3537.0,-0.06,False
659,2016-11-03 03:24:09.754,es,,,,,False
660,2016-11-03 03:37:34.000,srl,3121.0,4271.0,3334.0,-0.32,False
661,2016-11-03 03:38:11.000,srl,3127.0,4292.0,3536.0,-0.04,False
662,2016-11-03 03:45:51.000,srl,3117.0,4282.0,3538.0,-0.18,False
663,2016-11-03 03:50:48.000,srl,3087.0,4277.0,2517.0,-0.36,False
664,2016-11-03 03:51:33.000,srl,3137.0,4292.0,3518.0,-0.32,False
665,2016-11-03 03:52:09.816,es,,,,,False
666,2016-11-03 04:44:18.000,srl,3116.0,4266.0,3548.0,-0.12,False
667,2016-11-03 04:51:25.000,srl,3147.0,4322.0,3509.0,-0.14,False
668,2016-11-03 04:54:52.000,srl,3116.0,4276.0,3555.0,-0.18,False
669,2016-11-03 04:56:03.000,srl,3122.0,4322.0,3643.0,-0.11,False
670,2016-11-03 05:00:21.000,srl,3127.0,4292.0,3555.0,-0.17,False
671,2016-11-03 05:05:57.000,srl,3117.0,4267.0,3554.0,-0.12,False
672,2016-11-03 05:11:10.000,srl,3127.0,4277.0,3517.0,-0.23,False
673,2016-11-03 05:21:14.000,srl,3150.0,4300.0,3374.0,-0.16,False
674,2016-11-03 05:28:19.000,srl,3146.0,4261.0,3407.0,0.14,False
675,2016-11-03 05:44:04.000,srl,3161.0,4285.0,2038.0,-0.04,False
676,2016-11-03 06:10:40.000,srl,3106.0,4266.0,3486.0,-0.18,False
677,2016-11-03 06:10:43.000,srl,3106.0,4311.0,3578.0,-0.13,False
678,2016-11-03 06:15:15.000,srl,3121.0,4261.0,3490.0,-0.17,False
679,2016-11-03 06:16:43.000,srl,3117.0,4292.0,3540.0,-0.09,False
680,2016-11-03 06:27:19.246,es,,,,,False
681,2016-11-03 06:40:43.372,es,,,,,False
682,2016-11-03 06:42:06.000,srl,3272.0,4022.0,4573.0,-0.07,False
683,2016-11-03 06:45:43.000,srl,3102.0,4292.0,3658.0,-0.15,False
684,2016-11-03 06:46:55.962,es,,,,,False
685,2016-11-03 06:51:00.000,srl,3111.0,4266.0,3516.0,0.01,False
686,2016-11-03 06:51:04.000,srl,3112.0,4292.0,3530.0,-0.16,False
687,2016-11-03 07:04:53.000,srl,3122.0,4272.0,3541.0,-0.09,False
688,2016-11-03 07:06:31.000,srl,3101.0,4291.0,3538.0,-0.04,False
689,2016-11-03 07:08:47.200,es,,,,,False
690,2016-11-03 07:37:38.120,es,,,,,False
691,2016-11-03 07:48:51.000,srl,3102.0,4292.0,3545.0,0.05,False
692,2016-11-03 07:59:57.436,es,,,,,False
693,2016-11-03 08:01:19.000,srl,3167.0,4252.0,3550.0,-0.09,False
694,2016-11-03 08:01:36.000,srl,3146.0,4171.0,3429.0,0.07,False
695,2016-11-03 08:02:42.000,srl,3116.0,4181.0,3389.0,-0.01,False
696,2016-11-03 08:02:54.000,srl,3112.0,4167.0,3371.0,-0.09,False
697,2016-11-03 08:04:31.000,srl,3127.0,4177.0,3434.0,0.12,False
698,2016-11-03 08:05:18.000,srl,3126.0,4276.0,3547.0,0.06,False
699,2016-11-03 08:05:36.000,srl,3131.0,4176.0,1929.0,0.01,False
700,2016-11-03 08:08:41.000,srl,3126.0,4191.0,3400.0,0.12,False
701,2016-11-03 08:09:07.000,srl,3151.0,4201.0,3519.0,0.12,False
702,2016-11-03 08:11:17.000,srl,3126.0,4191.0,3478.0,0.05,False
703,2016-11-03 08:11:38.000,srl,3122.0,4157.0,3325.0,0.1,False
704,2016-11-03 08:11:48.000,srl,3121.0,4181.0,3440.0,0.17,False
705,2016-11-03 08:12:11.000,srl,3143.0,4087.0,3080.0,-0.25,False
706,2016-11-03 08:15:18.000,srl,3146.0,4196.0,3410.0,-0.07,False
707,2016-11-03 08:16:24.000,srl,3136.0,4191.0,3544.0,-0.07,False
708,2016-11-03 08:19:54.000,srl,3136.0,4191.0,3403.0,0.15,False
709,2016-11-03 08:22:30.000,srl,3106.0,4171.0,3428.0,-0.03,False
710,2016-11-03 08:22:52.000,srl,3126.0,4176.0,3339.0,-0.01,False
711,2016-11-03 08:23:47.000,srl,3126.0,4201.0,3450.0,-0.02,False
712,2016-11-03 08:25:15.000,srl,3121.0,4196.0,3405.0,-0.02,False
713,2016-11-03 08:25:21.000,srl,3151.0,4226.0,3473.0,0.06,False
714,2016-11-03 08:27:05.000,srl,3137.0,4267.0,3729.0,0.03,False
715,2016-11-03 08:27:45.000,srl,3141.0,4191.0,3430.0,-0.07,False
716,2016-11-03 08:28:08.000,srl,3136.0,4201.0,3403.0,0.3,False
717,2016-11-03 08:29:20.000,srl,3117.0,4142.0,3435.0,-0.14,False
718,2016-11-03 08:29:46.000,srl,3116.0,4191.0,3273.0,-0.09,False
719,2016-11-03 08:30:25.000,srl,3126.0,4201.0,3404.0,0.23,False
720,2016-11-03 08:34:31.000,srl,3177.0,4242.0,3420.0,-0.02,False
721,2016-11-03 08:34:44.000,srl,3136.0,4201.0,3425.0,0.16,False
722,2016-11-03 08:35:48.000,srl,3146.0,4246.0,3195.0,0.0,False
723,2016-11-03 08:36:14.000,srl,3150.0,4250.0,3089.0,-0.13,False
724,2016-11-03 08:38:05.000,srl,3141.0,4206.0,3429.0,0.12,False
725,2016-11-03 08:38:29.000,srl,3116.0,4267.0,3246.0,-0.09,False
726,2016-11-03 08:38:33.172,es,,,,,False
727,2016-11-03 08:40:03.000,srl,3161.0,4256.0,3494.0,-0.09,False
728,2016-11-03 08:43:07.000,srl,3150.0,4250.0,3748.0,-0.04,False
729,2016-11-03 08:44:56.000,srl,3126.0,4176.0,3395.0,0.1,False
730,2016-11-03 08:47:57.000,srl,3111.0,4191.0,3478.0,0.05,False
731,2016-11-03 08:48:58.000,srl,3122.0,4122.0,3257.0,0.0,False
732,2016-11-03 08:49:37.000,srl,3141.0,4226.0,3380.0,0.0,False
733,2016-11-03 08:52:25.000,srl,3100.0,4200.0,3323.0,0.05,False
734,2016-11-03 08:53:20.000,srl,3126.0,4166.0,3433.0,0.05,False
735,2016-11-03 08:53:27.000,srl,3127.0,4232.0,3257.0,0.07,False
736,2016-11-03 08:54:32.000,srl,3136.0,4201.0,3375.0,0.25,False
737,2016-11-03 08:55:55.000,srl,3075.0,4089.0,3284.0,-0.04,False
738,2016-11-03 08:57:50.000,srl,3111.0,4191.0,3299.0,-0.1,False
739,2016-11-03 08:59:41.000,srl,3161.0,4226.0,3374.0,0.01,False
740,2016-11-03 09:01:20.000,srl,3126.0,4191.0,3404.0,0.05,False
741,2016-11-03 09:04:44.000,srl,3131.0,4206.0,3330.0,-0.12,False
742,2016-11-03 09:06:23.000,srl,3151.0,4231.0,3380.0,-0.03,False
743,2016-11-03 09:06:30.000,srl,3300.0,4064.0,3489.0,0.1,False
744,2016-11-03 09:07:16.000,srl,3141.0,4201.0,3434.0,0.17,False
745,2016-11-03 09:08:02.000,srl,3081.0,4266.0,3540.0,0.34,False
746,2016-11-03 09:09:35.000,srl,3052.0,4217.0,3491.0,0.02,False
747,2016-11-03 09:12:33.000,srl,3091.0,4241.0,3495.0,0.04,False
748,2016-11-03 09:16:03.000,srl,3200.0,4350.0,3210.0,-0.05,False
749,2016-11-03 09:16:37.000,srl,3116.0,4226.0,3524.0,0.0,False
750,2016-11-03 09:16:51.000,srl,3071.0,4246.0,3540.0,-0.08,False
751,2016-11-03 09:19:45.472,es,,,,,False
752,2016-11-03 09:19:59.000,srl,3097.0,4112.0,2350.0,-0.01,False
753,2016-11-03 09:26:03.000,srl,3091.0,4266.0,3463.0,-0.12,False
754,2016-11-03 09:26:27.000,srl,3127.0,4277.0,3555.0,-0.02,False
755,2016-11-03 09:29:04.800,es,,,,,False
756,2016-11-03 09:30:05.000,srl,3136.0,4181.0,3443.0,-0.04,False
757,2016-11-03 09:30:13.000,srl,3122.0,4157.0,3344.0,-0.02,False
758,2016-11-03 09:30:30.000,srl,3122.0,4157.0,3248.0,0.12,False
759,2016-11-03 09:30:51.000,srl,3082.0,4142.0,4929.0,-0.12,False
760,2016-11-03 09:32:00.000,srl,3127.0,4167.0,3489.0,-0.03,False
761,2016-11-03 09:32:42.000,srl,3117.0,4167.0,3414.0,0.08,False
762,2016-11-03 09:34:05.000,srl,3112.0,4277.0,3482.0,0.07,False
763,2016-11-03 09:34:37.000,srl,3066.0,4241.0,3579.0,-0.08,False
764,2016-11-03 09:35:16.000,srl,3074.0,4243.0,2579.0,-0.14,False
765,2016-11-03 09:35:25.000,srl,3091.0,4266.0,3509.0,0.18,False
766,2016-11-03 09:36:41.000,srl,3132.0,4162.0,3453.0,0.15,False
767,2016-11-03 09:37:30.000,srl,3101.0,4216.0,2609.0,-0.12,False
768,2016-11-03 09:38:43.000,srl,3121.0,4196.0,3438.0,0.19,False
769,2016-11-03 09:39:58.000,srl,3127.0,4157.0,3348.0,-0.06,False
770,2016-11-03 09:40:27.000,srl,3126.0,4191.0,3440.0,-0.03,False
771,2016-11-03 09:41:42.000,srl,3141.0,4201.0,3469.0,0.32,False
772,2016-11-03 09:42:33.000,srl,3122.0,4172.0,3463.0,0.17,False
773,2016-11-03 09:43:59.000,srl,3107.0,4167.0,3265.0,-0.06,False
774,2016-11-03 09:45:07.000,srl,3101.0,4266.0,3587.0,0.26,False
775,2016-11-03 09:45:57.000,srl,3162.0,4117.0,3372.0,-0.07,False
776,2016-11-03 09:46:39.000,srl,3126.0,4191.0,3389.0,0.07,False
777,2016-11-03 09:46:57.000,srl,3116.0,4186.0,3369.0,-0.01,False
778,2016-11-03 09:47:46.000,srl,3126.0,4191.0,3449.0,-0.09,False
779,2016-11-03 09:48:05.000,srl,3136.0,4221.0,3415.0,-0.1,False
780,2016-11-03 09:49:22.000,srl,3136.0,4191.0,3434.0,-0.07,False
781,2016-11-03 09:49:28.000,srl,3150.0,4200.0,3914.0,-0.06,False
782,2016-11-03 09:50:29.000,srl,3102.0,4162.0,3424.0,-0.17,False
783,2016-11-03 09:50:42.000,srl,3131.0,4201.0,3359.0,0.01,False
784,2016-11-03 09:51:41.000,srl,3117.0,4157.0,3440.0,-0.06,False
785,2016-11-03 09:52:49.000,srl,3141.0,4206.0,3449.0,-0.03,False
786,2016-11-03 09:52:56.000,srl,3117.0,4162.0,3393.0,0.16,False
787,2016-11-03 09:53:34.000,srl,3131.0,4201.0,3443.0,-0.01,False
788,2016-11-03 09:55:08.000,srl,3126.0,4176.0,3434.0,-0.1,False
789,2016-11-03 09:55:24.000,srl,3117.0,4177.0,3379.0,-0.13,False
790,2016-11-03 09:55:47.000,srl,3079.0,4159.0,3353.0,-0.07,False
791,2016-11-03 09:56:30.000,srl,3091.0,4256.0,3527.0,-0.16,False
792,2016-11-03 09:56:47.000,srl,3146.0,4221.0,3434.0,-0.17,False
793,2016-11-03 09:57:09.000,srl,3107.0,4167.0,3319.0,0.12,False
794,2016-11-03 09:57:55.000,srl,3141.0,4206.0,3375.0,0.24,False
795,2016-11-03 09:58:54.000,srl,3112.0,4152.0,3383.0,0.15,False
796,2016-11-03 10:01:23.000,srl,3101.0,4266.0,3539.0,-0.08,False
797,2016-11-03 10:02:19.000,srl,3126.0,4201.0,3420.0,-0.07,False
798,2016-11-03 10:02:24.000,srl,3136.0,4211.0,3450.0,-0.04,False
799,2016-11-03 10:03:12.000,srl,3117.0,4157.0,3364.0,0.31,False
800,2016-11-03 10:03:36.000,srl,3116.0,4241.0,3310.0,-0.22,False
801,2016-11-03 10:04:00.000,srl,3127.0,4142.0,3443.0,-0.12,False
802,2016-11-03 10:04:27.000,srl,3131.0,4181.0,3364.0,-0.18,False
803,2016-11-03 10:06:08.000,srl,3107.0,4152.0,3409.0,-0.02,False
804,2016-11-03 10:08:17.000,srl,3117.0,4162.0,3439.0,-0.01,False
805,2016-11-03 10:12:44.000,srl,3112.0,4142.0,3373.0,0.29,False
806,2016-11-03 10:13:12.000,srl,3121.0,4196.0,3410.0,-0.15,False
807,2016-11-03 10:14:28.000,srl,3091.0,4276.0,3548.0,0.09,False
808,2016-11-03 10:15:33.000,srl,3139.0,4250.0,4704.0,0.16,False
809,2016-11-03 10:16:03.000,srl,3097.0,4162.0,3368.0,0.08,False
810,2016-11-03 10:20:23.000,srl,3117.0,4167.0,3529.0,0.22,False
811,2016-11-03 10:23:31.000,srl,3156.0,4201.0,3430.0,0.14,False
812,2016-11-03 10:23:47.000,srl,3126.0,4166.0,3330.0,0.04,False
813,2016-11-03 10:25:55.000,srl,3091.0,4241.0,3524.0,0.02,False
814,2016-11-03 10:26:33.000,srl,3097.0,4162.0,3465.0,0.08,False
815,2016-11-03 10:27:46.000,srl,3126.0,4191.0,3563.0,-0.02,False
816,2016-11-03 10:30:03.000,srl,3081.0,4231.0,3563.0,0.36,False
817,2016-11-03 10:31:14.000,srl,3050.0,4200.0,3333.0,0.07,False
818,2016-11-03 10:31:38.000,srl,3141.0,4211.0,3354.0,-0.09,False
819,2016-11-03 10:32:06.000,srl,3107.0,4152.0,3312.0,0.14,False
820,2016-11-03 10:36:58.000,srl,3116.0,4266.0,3523.0,0.15,False
821,2016-11-03 10:40:00.000,srl,3052.0,4192.0,3535.0,0.0,False
822,2016-11-03 10:41:37.000,srl,3131.0,4201.0,3415.0,-0.11,False
823,2016-11-03 10:42:25.000,srl,3117.0,4167.0,3439.0,-0.05,False
824,2016-11-03 10:42:30.000,srl,3126.0,4211.0,3520.0,-0.11,False
825,2016-11-03 10:45:40.000,srl,3146.0,4221.0,3330.0,-0.17,False
826,2016-11-03 10:46:11.000,srl,3117.0,4252.0,2813.0,-0.18,False
827,2016-11-03 10:47:14.000,srl,3136.0,4261.0,3548.0,-0.2,False
828,2016-11-03 10:47:18.000,srl,3101.0,4261.0,3537.0,0.03,False
829,2016-11-03 10:47:47.000,srl,3146.0,4186.0,3506.0,0.06,False
830,2016-11-03 10:49:45.000,srl,3117.0,4292.0,3532.0,-0.1,False
831,2016-11-03 10:50:07.000,srl,3126.0,4191.0,3433.0,-0.23,False
832,2016-11-03 10:52:24.000,srl,3091.0,4266.0,3588.0,0.11,False
833,2016-11-03 10:52:47.000,srl,3117.0,4292.0,3528.0,0.0,False
834,2016-11-03 10:53:09.000,srl,3102.0,4152.0,3413.0,0.02,False
835,2016-11-03 10:56:35.000,srl,3136.0,4201.0,3280.0,0.04,False
836,2016-11-03 10:56:58.000,srl,3179.0,4262.0,2162.0,-0.19,False
837,2016-11-03 10:57:10.000,srl,3127.0,4152.0,3470.0,-0.03,False
838,2016-11-03 10:58:53.000,srl,3076.0,4241.0,3523.0,0.15,False
839,2016-11-03 11:02:02.000,srl,3112.0,4287.0,3520.0,0.14,False
840,2016-11-03 11:03:05.000,srl,3101.0,4266.0,3527.0,0.1,False
841,2016-11-03 11:03:11.000,srl,3136.0,4201.0,3393.0,0.11,False
842,2016-11-03 11:04:38.000,srl,3126.0,4266.0,2134.0,-0.04,False
843,2016-11-03 11:04:41.000,srl,3116.0,4276.0,4987.0,0.07,False
844,2016-11-03 11:07:25.000,srl,3092.0,4152.0,3339.0,0.02,False
845,2016-11-03 11:07:36.000,srl,3171.0,4286.0,3565.0,-0.04,False
846,2016-11-03 11:07:40.000,srl,3150.0,4200.0,4654.0,0.2,False
847,2016-11-03 11:08:26.000,srl,3091.0,4261.0,3533.0,0.15,False
848,2016-11-03 11:13:12.000,srl,3127.0,4177.0,3449.0,0.1,False
849,2016-11-03 11:14:42.000,srl,3091.0,4231.0,3487.0,0.03,False
850,2016-11-03 11:20:49.000,srl,3107.0,4127.0,3280.0,0.11,False
851,2016-11-03 11:21:00.000,srl,3090.0,4200.0,3575.0,-0.05,False
852,2016-11-03 11:21:58.000,srl,3101.0,4236.0,3389.0,0.02,False
853,2016-11-03 11:22:27.000,srl,3097.0,4227.0,4084.0,-0.05,False
854,2016-11-03 11:23:39.000,srl,3091.0,4271.0,3597.0,-0.02,False
